FECHA,AÑO,MES,ASESOR,CIUDAD,CLASIFICACION,CATEGORIA,PRODUCTO,CANTIDAD,VALOR_U,VENTA_TOTAL
2017-08-17,2017,08,Juliana,Cali,Nacionales,Edáficos,Menores,21.0,41864.7868356088,879161.0
2017-08-17,2017,08,Juliana,Barranquilla,Importados,Fertirrigación,Frutales,33.0,41204.2987938728,1359742.0
2017-08-17,2017,08,Camila,Medellín,Importados,Fertirrigación,Frutales,30.0,37559.268993451,1126778.0
2017-08-19,2017,08,Juliana,Cartagena,Nacionales,Edáficos,Campofos,17.0,40877.0,694909.0
2017-08-19,2017,08,Camila,Medellín,Nacionales,Foliares,Rendimiento,38.0,52151.0,1981738.0
2017-08-19,2017,08,Camila,Medellín,Importados,Bioestimulantes,Zin Stress,10.0,41918.7987081807,419188.0
2017-08-19,2017,08,Ana Maria,Bogotá,Nacionales,Edáficos,Menores,12.0,40374.0591526251,484489.0
2017-08-19,2017,08,Camila,Medellín,Importados,Fertirrigación,Manganeso,33.0,37713.5886293706,1244548.0
2017-08-20,2017,08,Camila,Cartagena,Importados,Fertirrigación,Calcio,50.0,37275.0,1863750.0
2017-08-20,2017,08,Camila,Cartagena,Nacionales,Foliares,Triplehoja,17.0,43474.3406382506,739064.0
2017-08-20,2017,08,Ana Maria,Cali,Nacionales,Coadyuvantes,Trionex,12.0,42568.4843754024,510822.0
2017-08-20,2017,08,Juliana,Medellín,Nacionales,Edáficos,Menores,18.0,39681.163987346,714261.0
2017-08-20,2017,08,Camila,Bogotá,Nacionales,Foliares,Rendimiento,28.0,39003.7007856588,1092104.0
2017-08-20,2017,08,Juliana,Bogotá,Importados,Fertirrigación,Hierro,34.0,38838.5787752248,1320512.0
2017-08-21,2017,08,Camila,Medellín,Importados,Bioestimulantes,Aminogib,16.0,39536.1035295815,632578.0
2017-08-21,2017,08,Juliana,Cali,Nacionales,Coadyuvantes,Trionex,28.0,37283.0368451548,1043925.0
2017-08-21,2017,08,Juliana,Cali,Importados,Fertirrigación,Calcio,26.0,36977.4839660339,961415.0
2017-08-22,2017,08,Camila,Medellín,Importados,Fertirrigación,Humus 15,33.0,43090.0847448107,1421973.0
2017-08-22,2017,08,Ana Maria,Bogotá,Importados,Fertirrigación,Manganeso,10.0,40926.5234492174,409265.0
2017-08-22,2017,08,Ana Maria,Medellín,Nacionales,Coadyuvantes,Trionex,37.0,39838.570015984,1474027.0
2017-08-23,2017,08,Ana Maria,Cali,Nacionales,Edáficos,Boro,39.0,43966.6202768343,1714698.0
2017-08-23,2017,08,Juliana,Barranquilla,Nacionales,Foliares,Creciplant,25.0,42766.0135093795,1069150.0
2017-08-23,2017,08,Ana Maria,Bogotá,Nacionales,Coadyuvantes,Siliconex,27.0,41347.816055278,1116391.0
2017-08-23,2017,08,Camila,Cali,Importados,Fertirrigación,Frutales,22.0,40664.1800681541,894612.0
2017-08-24,2017,08,Camila,Cali,Importados,Especiales,Solugybb,26.0,42672.0,1109472.0
2017-08-24,2017,08,Ana Maria,Cali,Importados,Fertirrigación,Humus 15,28.0,43573.1052052392,1220047.0
2017-08-24,2017,08,Ana Maria,Bogotá,Nacionales,Edáficos,Menores,19.0,43460.4518710179,825749.0
2017-08-24,2017,08,Camila,Cartagena,Importados,Especiales,Solugybb,47.0,43287.6138787879,2034518.0
2017-08-24,2017,08,Camila,Barranquilla,Importados,Fertirrigación,Calcio,48.0,42153.3645547785,2023361.0
2017-08-24,2017,08,Ana Maria,Cali,Nacionales,Coadyuvantes,Fluyex,31.0,40110.1725752026,1243415.0
2017-08-24,2017,08,Camila,Cartagena,Nacionales,Coadyuvantes,Trionex,20.0,37863.2786762127,757266.0
2017-08-25,2017,08,Camila,Medellín,Nacionales,Coadyuvantes,Fluyex,30.0,33559.0,1006770.0
2017-08-25,2017,08,Ana Maria,Medellín,Nacionales,Coadyuvantes,Fluyex,14.0,41011.3992489732,574160.0
2017-08-25,2017,08,Juliana,Barranquilla,Importados,Bioestimulantes,Actiplant,49.0,40395.6639016539,1979388.0
2017-08-25,2017,08,Camila,Cartagena,Nacionales,Coadyuvantes,Siliconex,43.0,38212.041053391,1643118.0
2017-08-26,2017,08,Juliana,Medellín,Nacionales,Coadyuvantes,Trionex,37.0,64755.0,2395935.0
2017-08-26,2017,08,Camila,Bogotá,Importados,Bioestimulantes,Actiplant,34.0,42159.5373402153,1433424.0
2017-08-26,2017,08,Juliana,Cartagena,Nacionales,Coadyuvantes,Siliconex,40.0,39949.6801538462,1597987.0
2017-08-26,2017,08,Ana Maria,Cali,Nacionales,Foliares,Triplehoja,19.0,37579.3305461205,714007.0
2017-08-27,2017,08,Juliana,Cartagena,Nacionales,Foliares,Creciplant,42.0,43870.9421025641,1842580.0
2017-08-27,2017,08,Juliana,Barranquilla,Importados,Fertirrigación,Manganeso,26.0,41761.3926795427,1085796.0
2017-08-27,2017,08,Ana Maria,Medellín,Nacionales,Foliares,Molib-K,16.0,40735.1671006771,651763.0
2017-08-27,2017,08,Camila,Medellín,Nacionales,Foliares,Rendimiento,43.0,40219.7395167055,1729449.0
2017-08-28,2017,08,Ana Maria,Medellín,Nacionales,Foliares,Fertiverdor,21.0,63922.0,1342362.0
2017-08-28,2017,08,Ana Maria,Cali,Nacionales,Foliares,Fertiverdor,23.0,42313.856976135,973219.0
2017-08-28,2017,08,Camila,Cartagena,Importados,Fertirrigación,Humus 15,10.0,39060.799050949,390608.0
2017-08-29,2017,08,Ana Maria,Cartagena,Importados,Especiales,Solugybb,19.0,43443.4767110667,825426.0
2017-08-29,2017,08,Ana Maria,Bogotá,Importados,Bioestimulantes,Aminogib,43.0,42370.9552414252,1821951.0
2017-08-29,2017,08,Juliana,Cali,Nacionales,Edáficos,Campofos,21.0,40932.6962346542,859587.0
2017-08-29,2017,08,Juliana,Cartagena,Nacionales,Coadyuvantes,Siliconex,13.0,39418.8206062826,512445.0
2017-08-30,2017,08,Juliana,Cartagena,Importados,Fertirrigación,Calcio,20.0,37275.0,745500.0
2017-08-30,2017,08,Camila,Cartagena,Nacionales,Foliares,Fertiverdor,26.0,63922.0,1661972.0
2017-08-31,2017,08,Ana Maria,Barranquilla,Nacionales,Coadyuvantes,Fluyex,42.0,33559.0,1409478.0
2017-08-31,2017,08,Ana Maria,Bogotá,Nacionales,Edáficos,Menores,43.0,42417.2511322011,1823942.0
2017-08-31,2017,08,Ana Maria,Barranquilla,Nacionales,Coadyuvantes,Fluyex,27.0,42227.43798002,1140141.0
2017-08-31,2017,08,Ana Maria,Barranquilla,Importados,Especiales,Fruit Cover,34.0,41230.5331319791,1401838.0
2017-09-01,2017,09,Camila,Barranquilla,Nacionales,Edáficos,Campofos,14.0,42259.8451035631,591638.0
2017-09-01,2017,09,Camila,Medellín,Importados,Fertirrigación,Humus 15,26.0,39360.1791446331,1023365.0
2017-09-01,2017,09,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,23.0,38624.0744812965,888354.0
2017-09-02,2017,09,Camila,Cartagena,Nacionales,Edáficos,Zinc,32.0,30773.0,984736.0
2017-09-02,2017,09,Juliana,Bogotá,Nacionales,Coadyuvantes,Trionex,21.0,42849.3461127761,899836.0
2017-09-02,2017,09,Juliana,Cali,Importados,Bioestimulantes,Actiplant,26.0,41997.5017224997,1091935.0
2017-09-02,2017,09,Ana Maria,Cartagena,Nacionales,Coadyuvantes,Fluyex,27.0,41136.3981540681,1110683.0
2017-09-03,2017,09,Juliana,Medellín,Nacionales,Coadyuvantes,Aquafull,37.0,40907.0,1513559.0
2017-09-03,2017,09,Ana Maria,Cartagena,Nacionales,Edáficos,Boro,39.0,41560.7771528471,1620870.0
2017-09-03,2017,09,Juliana,Cali,Importados,Fertirrigación,Manganeso,36.0,38571.6058050838,1388578.0
2017-09-03,2017,09,Juliana,Barranquilla,Nacionales,Foliares,Molib-K,16.0,38457.4092745033,615319.0
2017-09-04,2017,09,Ana Maria,Medellín,Importados,Fertirrigación,Manganeso,41.0,50591.0,2074231.0
2017-09-04,2017,09,Camila,Barranquilla,Nacionales,Edáficos,Boro,48.0,37188.9018672439,1785067.0
2017-09-05,2017,09,Camila,Cali,Importados,Bioestimulantes,Cogollando,19.0,54073.0,1027387.0
2017-09-05,2017,09,Ana Maria,Cartagena,Nacionales,Coadyuvantes,Siliconex,34.0,42803.0502220002,1455304.0
2017-09-05,2017,09,Camila,Cartagena,Importados,Fertirrigación,Hierro,47.0,42667.2489423909,2005361.0
2017-09-05,2017,09,Camila,Bogotá,Importados,Bioestimulantes,Cogollando,43.0,41406.4575169275,1780478.0
2017-09-05,2017,09,Ana Maria,Medellín,Nacionales,Foliares,Molib-K,34.0,37881.797032523,1287981.0
2017-09-05,2017,09,Camila,Cali,Importados,Fertirrigación,Calcio,37.0,37096.3100856921,1372563.0
2017-09-06,2017,09,Camila,Medellín,Importados,Especiales,Solugybb,12.0,37397.2333757354,448767.0
2017-09-07,2017,09,Camila,Cali,Importados,Bioestimulantes,Aminogib,36.0,41085.4726742147,1479077.0
2017-09-07,2017,09,Camila,Cali,Importados,Fertirrigación,Calcio,24.0,40503.6876467976,972089.0
2017-09-07,2017,09,Juliana,Barranquilla,Nacionales,Foliares,Triplehoja,39.0,40499.05805772,1579463.0
2017-09-07,2017,09,Juliana,Medellín,Nacionales,Coadyuvantes,Aquafull,23.0,37477.4795864136,861982.0
2017-09-08,2017,09,Juliana,Cali,Nacionales,Edáficos,Campofos,28.0,43941.9291350871,1230374.0
2017-09-08,2017,09,Juliana,Medellín,Importados,Especiales,Solugybb,42.0,43747.4863938284,1837394.0
2017-09-08,2017,09,Ana Maria,Bogotá,Nacionales,Foliares,Fertiverdor,27.0,43511.3773508713,1174807.0
2017-09-08,2017,09,Camila,Cartagena,Nacionales,Foliares,Molib-K,26.0,43195.0220972361,1123071.0
2017-09-08,2017,09,Camila,Bogotá,Importados,Bioestimulantes,Aminogib,17.0,42181.1420892441,717079.0
2017-09-08,2017,09,Camila,Barranquilla,Importados,Bioestimulantes,Actiplant,35.0,42156.4509474969,1475476.0
2017-09-08,2017,09,Camila,Bogotá,Importados,Fertirrigación,Hierro,37.0,40806.1541332001,1509828.0
2017-09-08,2017,09,Camila,Barranquilla,Nacionales,Edáficos,Boro,15.0,38147.2268063048,572208.0
2017-09-09,2017,09,Camila,Medellín,Importados,Fertirrigación,Hierro,12.0,41570.0363310023,498840.0
2017-09-09,2017,09,Juliana,Medellín,Nacionales,Coadyuvantes,Siliconex,27.0,39670.3616128316,1071100.0
2017-09-09,2017,09,Ana Maria,Barranquilla,Nacionales,Coadyuvantes,Trionex,42.0,38681.1727465867,1624609.0
2017-09-09,2017,09,Camila,Bogotá,Nacionales,Edáficos,Zinc,24.0,38479.014023532,923496.0
2017-09-10,2017,09,Camila,Medellín,Nacionales,Coadyuvantes,Siliconex,49.0,54732.0,2681868.0
2017-09-10,2017,09,Camila,Bogotá,Importados,Bioestimulantes,Cogollando,50.0,42392.559990454,2119628.0
2017-09-10,2017,09,Ana Maria,Medellín,Nacionales,Coadyuvantes,Aquafull,25.0,37048.470998557,926212.0
2017-09-11,2017,09,Ana Maria,Barranquilla,Nacionales,Edáficos,Zinc,39.0,30773.0,1200147.0
2017-09-11,2017,09,Ana Maria,Cali,Importados,Especiales,Fruit Cover,19.0,39318.5128429348,747052.0
2017-09-12,2017,09,Ana Maria,Barranquilla,Importados,Fertirrigación,Calcio,45.0,37275.0,1677375.0
2017-09-12,2017,09,Juliana,Cali,Nacionales,Coadyuvantes,Siliconex,16.0,54732.0,875712.0
2017-09-12,2017,09,Juliana,Medellín,Nacionales,Coadyuvantes,Siliconex,39.0,42911.073967144,1673532.0
2017-09-12,2017,09,Ana Maria,Cartagena,Nacionales,Edáficos,Campofos,21.0,42874.0372545232,900355.0
2017-09-13,2017,09,Ana Maria,Cartagena,Nacionales,Coadyuvantes,Siliconex,16.0,41497.5061021201,663960.0
2017-09-14,2017,09,Ana Maria,Cartagena,Importados,Especiales,Solugybb,25.0,42672.0,1066800.0
2017-09-14,2017,09,Camila,Bogotá,Nacionales,Edáficos,Zinc,37.0,39892.5818885559,1476026.0
2017-09-15,2017,09,Juliana,Medellín,Nacionales,Foliares,Desarrollo,37.0,26057.0,964109.0
2017-09-15,2017,09,Camila,Cali,Nacionales,Edáficos,Menores,31.0,64087.0,1986697.0
2017-09-15,2017,09,Juliana,Cali,Importados,Especiales,Solugybb,25.0,43968.1634731935,1099204.0
2017-09-15,2017,09,Camila,Cartagena,Nacionales,Edáficos,Zinc,34.0,39354.0063591963,1338036.0
2017-09-15,2017,09,Ana Maria,Barranquilla,Nacionales,Coadyuvantes,Siliconex,47.0,36992.9159296259,1738667.0
2017-09-16,2017,09,Camila,Barranquilla,Nacionales,Foliares,Fertiverdor,48.0,63922.0,3068256.0
2017-09-16,2017,09,Camila,Cali,Importados,Fertirrigación,Frutales,29.0,41985.1561516261,1217570.0
2017-09-16,2017,09,Camila,Cartagena,Importados,Bioestimulantes,Cogollando,23.0,38398.7678128538,883172.0
2017-09-17,2017,09,Camila,Bogotá,Importados,Fertirrigación,Calcio,13.0,43897.1764406704,570663.0
2017-09-17,2017,09,Ana Maria,Bogotá,Importados,Bioestimulantes,Cogollando,36.0,40815.4133113553,1469355.0
2017-09-17,2017,09,Juliana,Barranquilla,Importados,Fertirrigación,Humus 15,49.0,38673.4567647907,1894999.0
2017-09-17,2017,09,Ana Maria,Medellín,Nacionales,Foliares,Rendimiento,32.0,36988.2863405483,1183625.0
2017-09-18,2017,09,Camila,Medellín,Importados,Fertirrigación,Humus 15,16.0,31841.0,509456.0
2017-09-18,2017,09,Juliana,Bogotá,Importados,Bioestimulantes,Cogollando,17.0,42949.6538761239,730144.0
2017-09-18,2017,09,Ana Maria,Barranquilla,Nacionales,Foliares,Fertiverdor,21.0,40153.3820732601,843221.0
2017-09-18,2017,09,Juliana,Barranquilla,Nacionales,Foliares,Molib-K,37.0,37182.7290818071,1375761.0
2017-09-18,2017,09,Camila,Medellín,Nacionales,Coadyuvantes,Fluyex,42.0,36949.7064315684,1551888.0
2017-09-18,2017,09,Ana Maria,Bogotá,Nacionales,Edáficos,Menores,32.0,36943.5336461316,1182193.0
2017-09-19,2017,09,Camila,Medellín,Nacionales,Foliares,Desarrollo,42.0,42429.5967030747,1782043.0
2017-09-19,2017,09,Ana Maria,Bogotá,Nacionales,Edáficos,Menores,19.0,41917.2555118215,796428.0
2017-09-19,2017,09,Camila,Cali,Nacionales,Edáficos,Zinc,40.0,41060.7815324675,1642431.0
2017-09-20,2017,09,Ana Maria,Cartagena,Nacionales,Edáficos,Campofos,22.0,40877.0,899294.0
2017-09-20,2017,09,Ana Maria,Cartagena,Nacionales,Foliares,Molib-K,33.0,38512.9643434343,1270928.0
2017-09-20,2017,09,Juliana,Bogotá,Nacionales,Coadyuvantes,Siliconex,19.0,38261.4233368853,726967.0
2017-09-20,2017,09,Ana Maria,Bogotá,Nacionales,Foliares,Fertiverdor,29.0,37338.5919140859,1082819.0
2017-09-21,2017,09,Camila,Barranquilla,Importados,Especiales,Fruit Cover,49.0,54092.0,2650508.0
2017-09-21,2017,09,Juliana,Cali,Importados,Fertirrigación,Manganeso,12.0,40988.2513035853,491859.0
2017-09-21,2017,09,Camila,Medellín,Nacionales,Foliares,Triplehoja,12.0,40699.6735844156,488396.0
2017-09-22,2017,09,Juliana,Cali,Nacionales,Foliares,Desarrollo,31.0,39127.1564943945,1212942.0
2017-09-22,2017,09,Juliana,Medellín,Nacionales,Coadyuvantes,Trionex,12.0,37445.0724628704,449341.0
2017-09-23,2017,09,Juliana,Cartagena,Nacionales,Edáficos,Zinc,39.0,30773.0,1200147.0
2017-09-23,2017,09,Camila,Barranquilla,Importados,Fertirrigación,Hierro,10.0,58570.0,585700.0
2017-09-23,2017,09,Ana Maria,Cartagena,Nacionales,Edáficos,Boro,47.0,40017.5807936508,1880826.0
2017-09-23,2017,09,Ana Maria,Bogotá,Nacionales,Coadyuvantes,Fluyex,32.0,39744.435038073,1271822.0
2017-09-23,2017,09,Juliana,Barranquilla,Importados,Bioestimulantes,Actiplant,37.0,38852.4675424575,1437541.0
2017-09-24,2017,09,Juliana,Cali,Nacionales,Foliares,Desarrollo,24.0,26057.0,625368.0
2017-09-24,2017,09,Camila,Bogotá,Nacionales,Foliares,Rendimiento,27.0,40986.7081072261,1106641.0
2017-09-24,2017,09,Juliana,Barranquilla,Nacionales,Foliares,Molib-K,15.0,40676.5256390276,610148.0
2017-09-24,2017,09,Camila,Cartagena,Importados,Bioestimulantes,Aminogib,35.0,37296.9256123876,1305392.0
2017-09-25,2017,09,Juliana,Barranquilla,Nacionales,Foliares,Molib-K,23.0,40878.6843620824,940210.0
2017-09-25,2017,09,Camila,Bogotá,Importados,Fertirrigación,Frutales,26.0,38892.5906477966,1011207.0
2017-09-26,2017,09,Juliana,Cali,Nacionales,Edáficos,Boro,42.0,42574.6571608392,1788136.0
2017-09-26,2017,09,Camila,Cartagena,Importados,Bioestimulantes,Zin Stress,37.0,42117.871038517,1558361.0
2017-09-26,2017,09,Ana Maria,Cali,Nacionales,Foliares,Fertiverdor,17.0,41943.4898499278,713039.0
2017-09-26,2017,09,Ana Maria,Barranquilla,Importados,Bioestimulantes,Aminogib,16.0,41850.8980683761,669614.0
2017-09-26,2017,09,Camila,Cartagena,Nacionales,Edáficos,Campofos,43.0,41441.951033189,1782004.0
2017-09-26,2017,09,Juliana,Bogotá,Nacionales,Edáficos,Zinc,15.0,40423.4414361194,606352.0
2017-09-26,2017,09,Ana Maria,Bogotá,Nacionales,Coadyuvantes,Siliconex,43.0,39210.4890977911,1686051.0
2017-09-27,2017,09,Juliana,Barranquilla,Importados,Especiales,Solugybb,25.0,41874.046013764,1046851.0
2017-09-27,2017,09,Camila,Cali,Nacionales,Foliares,Desarrollo,48.0,41424.9758732379,1988399.0
2017-09-27,2017,09,Juliana,Cartagena,Importados,Bioestimulantes,Cogollando,31.0,41187.3236339216,1276807.0
2017-09-27,2017,09,Ana Maria,Medellín,Nacionales,Foliares,Triplehoja,36.0,39591.6585985126,1425300.0
2017-09-28,2017,09,Ana Maria,Cali,Importados,Fertirrigación,Frutales,16.0,43789.1526955267,700626.0
2017-09-28,2017,09,Juliana,Medellín,Nacionales,Foliares,Triplehoja,33.0,41395.6551424131,1366057.0
2017-09-28,2017,09,Camila,Bogotá,Importados,Fertirrigación,Hierro,11.0,40690.4144062604,447595.0
2017-09-29,2017,09,Juliana,Cali,Nacionales,Foliares,Molib-K,22.0,26979.0,593538.0
2017-09-29,2017,09,Camila,Bogotá,Nacionales,Coadyuvantes,Aquafull,47.0,40764.4878315018,1915931.0
2017-09-29,2017,09,Juliana,Cali,Nacionales,Foliares,Desarrollo,23.0,39776.8421616162,914867.0
2017-09-29,2017,09,Juliana,Cali,Nacionales,Foliares,Creciplant,42.0,38631.7904630924,1622535.0
2017-09-30,2017,09,Ana Maria,Medellín,Nacionales,Foliares,Rendimiento,24.0,52151.0,1251624.0
2017-09-30,2017,09,Camila,Barranquilla,Nacionales,Edáficos,Zinc,26.0,40758.315046065,1059716.0
2017-09-30,2017,09,Juliana,Bogotá,Nacionales,Edáficos,Boro,24.0,40253.6898366078,966089.0
2017-10-01,2017,10,Ana Maria,Cali,Nacionales,Foliares,Triplehoja,32.0,42926.5059307359,1373648.0
2017-10-01,2017,10,Camila,Barranquilla,Importados,Especiales,Fruit Cover,36.0,39503.6964060384,1422133.0
2017-10-01,2017,10,Camila,Cali,Nacionales,Edáficos,Zinc,41.0,38938.8865385725,1596494.0
2017-10-01,2017,10,Juliana,Cali,Importados,Especiales,Solugybb,33.0,38074.6965774226,1256465.0
2017-10-02,2017,10,Ana Maria,Cartagena,Nacionales,Foliares,Creciplant,19.0,38060.8078101898,723155.0
2017-10-02,2017,10,Camila,Cali,Nacionales,Foliares,Rendimiento,37.0,37059.2733730714,1371193.0
2017-10-03,2017,10,Camila,Cali,Importados,Especiales,Fruit Cover,42.0,54092.0,2271864.0
2017-10-03,2017,10,Juliana,Cartagena,Importados,Fertirrigación,Calcio,15.0,43725.8816447996,655888.0
2017-10-03,2017,10,Ana Maria,Bogotá,Nacionales,Coadyuvantes,Trionex,19.0,43167.2445627706,820178.0
2017-10-03,2017,10,Juliana,Barranquilla,Nacionales,Coadyuvantes,Fluyex,25.0,42708.9152440892,1067723.0
2017-10-03,2017,10,Juliana,Bogotá,Importados,Fertirrigación,Hierro,33.0,39085.4901926962,1289821.0
2017-10-04,2017,10,Juliana,Medellín,Importados,Fertirrigación,Manganeso,28.0,50591.0,1416548.0
2017-10-04,2017,10,Juliana,Bogotá,Importados,Fertirrigación,Manganeso,26.0,39455.8573189033,1025852.0
2017-10-05,2017,10,Camila,Bogotá,Nacionales,Edáficos,Campofos,46.0,40877.0,1880342.0
2017-10-05,2017,10,Ana Maria,Medellín,Importados,Fertirrigación,Manganeso,32.0,42343.1777069597,1354982.0
2017-10-05,2017,10,Camila,Barranquilla,Importados,Fertirrigación,Frutales,16.0,42063.8591659452,673022.0
2017-10-05,2017,10,Juliana,Medellín,Nacionales,Foliares,Rendimiento,15.0,40452.7621669442,606791.0
2017-10-06,2017,10,Juliana,Bogotá,Nacionales,Coadyuvantes,Trionex,30.0,64755.0,1942650.0
2017-10-06,2017,10,Juliana,Medellín,Nacionales,Edáficos,Boro,49.0,38441.9773109113,1883657.0
2017-10-06,2017,10,Camila,Medellín,Importados,Fertirrigación,Humus 15,30.0,38162.6587698968,1144880.0
2017-10-07,2017,10,Camila,Barranquilla,Nacionales,Foliares,Rendimiento,21.0,52151.0,1095171.0
2017-10-07,2017,10,Juliana,Cali,Nacionales,Foliares,Molib-K,50.0,26979.0,1348950.0
2017-10-07,2017,10,Juliana,Medellín,Importados,Especiales,Solugybb,38.0,42672.0,1621536.0
2017-10-07,2017,10,Camila,Bogotá,Nacionales,Edáficos,Zinc,34.0,41420.3462841603,1408292.0
2017-10-07,2017,10,Camila,Cali,Importados,Bioestimulantes,Cogollando,28.0,40150.2956805417,1124208.0
2017-10-07,2017,10,Camila,Medellín,Importados,Bioestimulantes,Actiplant,17.0,37136.4331910312,631319.0
2017-10-08,2017,10,Camila,Medellín,Importados,Fertirrigación,Calcio,50.0,41889.477977356,2094474.0
2017-10-08,2017,10,Juliana,Cartagena,Nacionales,Coadyuvantes,Siliconex,20.0,38762.9621536241,775259.0
2017-10-08,2017,10,Camila,Cartagena,Importados,Bioestimulantes,Zin Stress,49.0,38011.4255266955,1862560.0
2017-10-09,2017,10,Juliana,Bogotá,Importados,Fertirrigación,Manganeso,23.0,43903.3492261072,1009777.0
2017-10-09,2017,10,Juliana,Cali,Importados,Bioestimulantes,Cogollando,13.0,43688.8449321789,567955.0
2017-10-09,2017,10,Juliana,Barranquilla,Nacionales,Edáficos,Menores,43.0,43218.170042624,1858381.0
2017-10-10,2017,10,Camila,Medellín,Nacionales,Edáficos,Campofos,25.0,43264.4659333999,1081612.0
2017-10-10,2017,10,Camila,Cartagena,Importados,Fertirrigación,Humus 15,12.0,42076.2047368187,504914.0
2017-10-10,2017,10,Camila,Medellín,Importados,Fertirrigación,Calcio,25.0,38803.0852589632,970077.0
2017-10-11,2017,10,Ana Maria,Medellín,Nacionales,Coadyuvantes,Fluyex,37.0,43832.3621935842,1621797.0
2017-10-11,2017,10,Camila,Medellín,Nacionales,Foliares,Creciplant,27.0,43549.9572598513,1175849.0
2017-10-11,2017,10,Juliana,Medellín,Nacionales,Edáficos,Boro,34.0,38934.2569494949,1323765.0
2017-10-12,2017,10,Ana Maria,Cartagena,Nacionales,Edáficos,Boro,35.0,42394.0,1483790.0
2017-10-12,2017,10,Juliana,Medellín,Nacionales,Coadyuvantes,Aquafull,45.0,40907.0,1840815.0
2017-10-12,2017,10,Camila,Bogotá,Nacionales,Coadyuvantes,Aquafull,43.0,43850.8805498946,1885588.0
2017-10-12,2017,10,Juliana,Cartagena,Importados,Fertirrigación,Humus 15,40.0,42716.6312258852,1708665.0
2017-10-12,2017,10,Camila,Medellín,Nacionales,Foliares,Fertiverdor,21.0,38948.1457167277,817911.0
2017-10-13,2017,10,Juliana,Medellín,Nacionales,Edáficos,Menores,11.0,41699.6648251748,458696.0
2017-10-13,2017,10,Ana Maria,Cali,Importados,Fertirrigación,Humus 15,26.0,40060.7902917083,1041581.0
2017-10-13,2017,10,Camila,Cartagena,Nacionales,Coadyuvantes,Trionex,42.0,38059.2646138306,1598489.0
2017-10-13,2017,10,Juliana,Cali,Nacionales,Foliares,Rendimiento,19.0,38040.7462575203,722774.0
2017-10-13,2017,10,Juliana,Cartagena,Importados,Bioestimulantes,Zin Stress,22.0,36958.9656097236,813097.0
2017-10-14,2017,10,Camila,Medellín,Importados,Fertirrigación,Frutales,21.0,43732.0544302364,918373.0
2017-10-15,2017,10,Ana Maria,Barranquilla,Nacionales,Coadyuvantes,Fluyex,18.0,41256.7674700855,742622.0
2017-10-15,2017,10,Ana Maria,Bogotá,Nacionales,Foliares,Triplehoja,11.0,39185.7979560439,431044.0
2017-10-15,2017,10,Juliana,Cartagena,Importados,Fertirrigación,Manganeso,49.0,39023.7623383283,1912164.0
2017-10-16,2017,10,Juliana,Bogotá,Importados,Fertirrigación,Hierro,40.0,58570.0,2342800.0
2017-10-16,2017,10,Camila,Barranquilla,Importados,Especiales,Solugybb,44.0,42806.1366147186,1883470.0
2017-10-16,2017,10,Juliana,Barranquilla,Nacionales,Coadyuvantes,Fluyex,26.0,41165.7188848929,1070309.0
2017-10-16,2017,10,Ana Maria,Barranquilla,Importados,Fertirrigación,Frutales,46.0,37790.7484473304,1738374.0
2017-10-16,2017,10,Camila,Cartagena,Importados,Fertirrigación,Calcio,31.0,36985.1999478299,1146541.0
2017-10-18,2017,10,Juliana,Medellín,Importados,Especiales,Fruit Cover,16.0,43582.3643833944,697318.0
2017-10-18,2017,10,Camila,Cali,Importados,Bioestimulantes,Zin Stress,29.0,40863.2523984904,1185034.0
2017-10-19,2017,10,Ana Maria,Cartagena,Nacionales,Edáficos,Zinc,44.0,41301.5201645022,1817267.0
2017-10-19,2017,10,Juliana,Bogotá,Nacionales,Edáficos,Campofos,27.0,41164.1756885337,1111433.0
2017-10-19,2017,10,Juliana,Medellín,Nacionales,Coadyuvantes,Aquafull,25.0,40798.4381514041,1019961.0
2017-10-19,2017,10,Camila,Bogotá,Nacionales,Coadyuvantes,Aquafull,43.0,39221.2914723055,1686516.0
2017-10-19,2017,10,Ana Maria,Medellín,Importados,Fertirrigación,Hierro,31.0,37250.6297216117,1154770.0
2017-10-20,2017,10,Ana Maria,Medellín,Importados,Fertirrigación,Manganeso,27.0,43886.3740661561,1184932.0
2017-10-20,2017,10,Juliana,Medellín,Nacionales,Coadyuvantes,Trionex,37.0,39036.1079092019,1444336.0
2017-10-20,2017,10,Juliana,Cartagena,Importados,Especiales,Solugybb,44.0,37931.1793160173,1668972.0
2017-10-21,2017,10,Camila,Bogotá,Nacionales,Edáficos,Zinc,37.0,30773.0,1138601.0
2017-10-21,2017,10,Juliana,Cali,Importados,Especiales,Fruit Cover,40.0,43128.6646537906,1725147.0
2017-10-21,2017,10,Camila,Bogotá,Importados,Fertirrigación,Manganeso,18.0,42457.3742375402,764233.0
2017-10-21,2017,10,Juliana,Barranquilla,Importados,Fertirrigación,Manganeso,14.0,40573.1314829615,568024.0
2017-10-22,2017,10,Camila,Cali,Importados,Fertirrigación,Humus 15,40.0,31841.0,1273640.0
2017-10-22,2017,10,Ana Maria,Bogotá,Nacionales,Coadyuvantes,Trionex,50.0,64755.0,3237750.0
2017-10-22,2017,10,Juliana,Barranquilla,Importados,Fertirrigación,Frutales,39.0,46085.0,1797315.0
